domain,label,source_dataset,source_threat,source_label,source_length,length_band
oybokcheverolet.info,1,ExtraHop/DGA-Detection-Training-Dataset,dga,oybokcheverolet,15,dga_13_15
oyeobyplaywobb.org,1,ExtraHop/DGA-Detection-Training-Dataset,dga,oyeobyplaywobb,14,dga_13_15
oymojtenwpsil.net,1,ExtraHop/DGA-Detection-Training-Dataset,dga,oymojtenwpsil,13,dga_13_15
oyynmfubwssofl.org,1,ExtraHop/DGA-Detection-Training-Dataset,dga,oyynmfubwssofl,14,dga_13_15
oyzubyplaywobb.com,1,ExtraHop/DGA-Detection-Training-Dataset,dga,oyzubyplaywobb,14,dga_13_15
paaiisboacyyxpe.com,1,ExtraHop/DGA-Detection-Training-Dataset,dga,paaiisboacyyxpe,15,dga_13_15
pbasenhancedysb.org,1,ExtraHop/DGA-Detection-Training-Dataset,dga,pbasenhancedysb,15,dga_13_15
pdghprcntmuwnl.net,1,ExtraHop/DGA-Detection-Training-Dataset,dga,pdghprcntmuwnl,14,dga_13_15
pdylmierigohi.org,1,ExtraHop/DGA-Detection-Training-Dataset,dga,pdylmierigohi,13,dga_13_15
pflnkhascppvrp.com,1,ExtraHop/DGA-Detection-Training-Dataset,dga,pflnkhascppvrp,14,dga_13_15
pfnghuhuasrrj.info,1,ExtraHop/DGA-Detection-Training-Dataset,dga,pfnghuhuasrrj,13,dga_13_15
pghpkoorcewehqi.net,1,ExtraHop/DGA-Detection-Training-Dataset,dga,pghpkoorcewehqi,15,dga_13_15
phjsygfppkgujpb.com,1,ExtraHop/DGA-Detection-Training-Dataset,dga,phjsygfppkgujpb,15,dga_13_15
phxsrsensinaix.com,1,ExtraHop/DGA-Detection-Training-Dataset,dga,phxsrsensinaix,14,dga_13_15
phyrbfqopeftoku.info,1,ExtraHop/DGA-Detection-Training-Dataset,dga,phyrbfqopeftoku,15,dga_13_15
pijpmckxdobrfmj.com,1,ExtraHop/DGA-Detection-Training-Dataset,dga,pijpmckxdobrfmj,15,dga_13_15
pirmuixvalwhg.com,1,ExtraHop/DGA-Detection-Training-Dataset,dga,pirmuixvalwhg,13,dga_13_15
pklrcufdosmeuba.net,1,ExtraHop/DGA-Detection-Training-Dataset,dga,pklrcufdosmeuba,15,dga_13_15
pleefksqiyxqy.net,1,ExtraHop/DGA-Detection-Training-Dataset,dga,pleefksqiyxqy,13,dga_13_15
plerotnmqycnud.info,1,ExtraHop/DGA-Detection-Training-Dataset,dga,plerotnmqycnud,14,dga_13_15
pnjdkiqxmkytxm.org,1,ExtraHop/DGA-Detection-Training-Dataset,dga,pnjdkiqxmkytxm,14,dga_13_15
pnypusadxpvav.com,1,ExtraHop/DGA-Detection-Training-Dataset,dga,pnypusadxpvav,13,dga_13_15
pobsxuawuaczd.com,1,ExtraHop/DGA-Detection-Training-Dataset,dga,pobsxuawuaczd,13,dga_13_15
poreloeiruurhc.info,1,ExtraHop/DGA-Detection-Training-Dataset,dga,poreloeiruurhc,14,dga_13_15
ppetylpjnccvsl.org,1,ExtraHop/DGA-Detection-Training-Dataset,dga,ppetylpjnccvsl,14,dga_13_15
ppfnlebmw330i.net,1,ExtraHop/DGA-Detection-Training-Dataset,dga,ppfnlebmw330i,13,dga_13_15
prrvenhancedysb.org,1,ExtraHop/DGA-Detection-Training-Dataset,dga,prrvenhancedysb,15,dga_13_15
psmegdqppimmoox.com,1,ExtraHop/DGA-Detection-Training-Dataset,dga,psmegdqppimmoox,15,dga_13_15
pumoluqavopeh.org,1,ExtraHop/DGA-Detection-Training-Dataset,dga,pumoluqavopeh,13,dga_13_15
pumomuluvocyh.info,1,ExtraHop/DGA-Detection-Training-Dataset,dga,pumomuluvocyh,13,dga_13_15
punudeqygepepob.net,1,ExtraHop/DGA-Detection-Training-Dataset,dga,punudeqygepepob,15,dga_13_15
puosehycouedelb.net,1,ExtraHop/DGA-Detection-Training-Dataset,dga,puosehycouedelb,15,dga_13_15
puqzrurqgvilkj.info,1,ExtraHop/DGA-Detection-Training-Dataset,dga,puqzrurqgvilkj,14,dga_13_15
puvolapavekuh.com,1,ExtraHop/DGA-Detection-Training-Dataset,dga,puvolapavekuh,13,dga_13_15
puwolyluvugyh.net,1,ExtraHop/DGA-Detection-Training-Dataset,dga,puwolyluvugyh,13,dga_13_15
puwubiqogoqepuh.info,1,ExtraHop/DGA-Detection-Training-Dataset,dga,puwubiqogoqepuh,15,dga_13_15
puzumylygixypez.com,1,ExtraHop/DGA-Detection-Training-Dataset,dga,puzumylygixypez,15,dga_13_15
pwakgtbduobaj.org,1,ExtraHop/DGA-Detection-Training-Dataset,dga,pwakgtbduobaj,13,dga_13_15
pwfbrfqmgaxsx.org,1,ExtraHop/DGA-Detection-Training-Dataset,dga,pwfbrfqmgaxsx,13,dga_13_15
pwgqkrfbfypohq.info,1,ExtraHop/DGA-Detection-Training-Dataset,dga,pwgqkrfbfypohq,14,dga_13_15
pxsuswjruxhqvha.org,1,ExtraHop/DGA-Detection-Training-Dataset,dga,pxsuswjruxhqvha,15,dga_13_15
pyqqiwsxzlcxmmp.org,1,ExtraHop/DGA-Detection-Training-Dataset,dga,pyqqiwsxzlcxmmp,15,dga_13_15
pzfflnkxofcubt.org,1,ExtraHop/DGA-Detection-Training-Dataset,dga,pzfflnkxofcubt,14,dga_13_15
q4y8u83rsl5rgvw.com,1,ExtraHop/DGA-Detection-Training-Dataset,dga,q4y8u83rsl5rgvw,15,dga_13_15
q876uvcxkheb3l1.info,1,ExtraHop/DGA-Detection-Training-Dataset,dga,q876uvcxkheb3l1,15,dga_13_15
qamwxwwtzfhcbcn.net,1,ExtraHop/DGA-Detection-Training-Dataset,dga,qamwxwwtzfhcbcn,15,dga_13_15
qbieofpbtqdod.net,1,ExtraHop/DGA-Detection-Training-Dataset,dga,qbieofpbtqdod,13,dga_13_15
qbivwfyd76gbwbk.info,1,ExtraHop/DGA-Detection-Training-Dataset,dga,qbivwfyd76gbwbk,15,dga_13_15
qbkshgpmjhrhp.com,1,ExtraHop/DGA-Detection-Training-Dataset,dga,qbkshgpmjhrhp,13,dga_13_15
qbmwhmnansnan.org,1,ExtraHop/DGA-Detection-Training-Dataset,dga,qbmwhmnansnan,13,dga_13_15
qckqlebmw330i.net,1,ExtraHop/DGA-Detection-Training-Dataset,dga,qckqlebmw330i,13,dga_13_15
qcxkenhancedysb.net,1,ExtraHop/DGA-Detection-Training-Dataset,dga,qcxkenhancedysb,15,dga_13_15
qds6cl5hir12y4i.net,1,ExtraHop/DGA-Detection-Training-Dataset,dga,qds6cl5hir12y4i,15,dga_13_15
qegohaqogejez.com,1,ExtraHop/DGA-Detection-Training-Dataset,dga,qegohaqogejez,13,dga_13_15
qegoqypagevuz.net,1,ExtraHop/DGA-Detection-Training-Dataset,dga,qegoqypagevuz,13,dga_13_15
qegusygiqudogyq.com,1,ExtraHop/DGA-Detection-Training-Dataset,dga,qegusygiqudogyq,15,dga_13_15
qehclebmw330i.org,1,ExtraHop/DGA-Detection-Training-Dataset,dga,qehclebmw330i,13,dga_13_15
qekujigaqydogep.net,1,ExtraHop/DGA-Detection-Training-Dataset,dga,qekujigaqydogep,15,dga_13_15
qesoqulegufyz.net,1,ExtraHop/DGA-Detection-Training-Dataset,dga,qesoqulegufyz,13,dga_13_15
qetosevugowiz.com,1,ExtraHop/DGA-Detection-Training-Dataset,dga,qetosevugowiz,13,dga_13_15
qetovyligovyz.info,1,ExtraHop/DGA-Detection-Training-Dataset,dga,qetovyligovyz,13,dga_13_15
qexohoqeginez.info,1,ExtraHop/DGA-Detection-Training-Dataset,dga,qexohoqeginez,13,dga_13_15
qexoviqagijez.org,1,ExtraHop/DGA-Detection-Training-Dataset,dga,qexoviqagijez,13,dga_13_15
qgeuogiiuquwqcq.net,1,ExtraHop/DGA-Detection-Training-Dataset,dga,qgeuogiiuquwqcq,15,dga_13_15
qggoimueqsiwyww.net,1,ExtraHop/DGA-Detection-Training-Dataset,dga,qggoimueqsiwyww,15,dga_13_15
qgkwiisaskkawg.com,1,ExtraHop/DGA-Detection-Training-Dataset,dga,qgkwiisaskkawg,14,dga_13_15
qgmiygiaooeicmq.info,1,ExtraHop/DGA-Detection-Training-Dataset,dga,qgmiygiaooeicmq,15,dga_13_15
qgouqewaewuug.org,1,ExtraHop/DGA-Detection-Training-Dataset,dga,qgouqewaewuug,13,dga_13_15
qgowmueweswyq.org,1,ExtraHop/DGA-Detection-Training-Dataset,dga,qgowmueweswyq,13,dga_13_15
qgsakqgeqyacggm.com,1,ExtraHop/DGA-Detection-Training-Dataset,dga,qgsakqgeqyacggm,15,dga_13_15
qguygekgeiymkc.org,1,ExtraHop/DGA-Detection-Training-Dataset,dga,qguygekgeiymkc,14,dga_13_15
qguyiqwoaawiq.info,1,ExtraHop/DGA-Detection-Training-Dataset,dga,qguyiqwoaawiq,13,dga_13_15
qgyqaiseusyum.net,1,ExtraHop/DGA-Detection-Training-Dataset,dga,qgyqaiseusyum,13,dga_13_15
qhg4s41lu6ejkxc.net,1,ExtraHop/DGA-Detection-Training-Dataset,dga,qhg4s41lu6ejkxc,15,dga_13_15
qhnkrcavthapqn.org,1,ExtraHop/DGA-Detection-Training-Dataset,dga,qhnkrcavthapqn,14,dga_13_15
qhpmagtdohsxlf.info,1,ExtraHop/DGA-Detection-Training-Dataset,dga,qhpmagtdohsxlf,14,dga_13_15
qhwngbkbax161dk.org,1,ExtraHop/DGA-Detection-Training-Dataset,dga,qhwngbkbax161dk,15,dga_13_15
qigduwxgmjcsu.org,1,ExtraHop/DGA-Detection-Training-Dataset,dga,qigduwxgmjcsu,13,dga_13_15
qinhorcajanunal.net,1,ExtraHop/DGA-Detection-Training-Dataset,dga,qinhorcajanunal,15,dga_13_15
qixjboakgltnc.com,1,ExtraHop/DGA-Detection-Training-Dataset,dga,qixjboakgltnc,13,dga_13_15
qjgphdokaxqxvce.info,1,ExtraHop/DGA-Detection-Training-Dataset,dga,qjgphdokaxqxvce,15,dga_13_15
qkastrexvnyqqth.net,1,ExtraHop/DGA-Detection-Training-Dataset,dga,qkastrexvnyqqth,15,dga_13_15
qkzivbagptlwz.com,1,ExtraHop/DGA-Detection-Training-Dataset,dga,qkzivbagptlwz,13,dga_13_15
qlo2ormr5r52wba.info,1,ExtraHop/DGA-Detection-Training-Dataset,dga,qlo2ormr5r52wba,15,dga_13_15
qlodoxbndrdlo.com,1,ExtraHop/DGA-Detection-Training-Dataset,dga,qlodoxbndrdlo,13,dga_13_15
qlttyhwcnqimq.net,1,ExtraHop/DGA-Detection-Training-Dataset,dga,qlttyhwcnqimq,13,dga_13_15
qmbtbyplaywobb.info,1,ExtraHop/DGA-Detection-Training-Dataset,dga,qmbtbyplaywobb,14,dga_13_15
qmcrkeptlfpebrc.info,1,ExtraHop/DGA-Detection-Training-Dataset,dga,qmcrkeptlfpebrc,15,dga_13_15
qmoskcheverolet.org,1,ExtraHop/DGA-Detection-Training-Dataset,dga,qmoskcheverolet,15,dga_13_15
qnhlgrjhgnzdeor.com,1,ExtraHop/DGA-Detection-Training-Dataset,dga,qnhlgrjhgnzdeor,15,dga_13_15
qnjlwgmeiqdbgl.org,1,ExtraHop/DGA-Detection-Training-Dataset,dga,qnjlwgmeiqdbgl,14,dga_13_15
qnqfedkwpruggp.info,1,ExtraHop/DGA-Detection-Training-Dataset,dga,qnqfedkwpruggp,14,dga_13_15
qnqngpwfah1hk0u.org,1,ExtraHop/DGA-Detection-Training-Dataset,dga,qnqngpwfah1hk0u,15,dga_13_15
qolrpartbulkyf.info,1,ExtraHop/DGA-Detection-Training-Dataset,dga,qolrpartbulkyf,14,dga_13_15
qpsrw2s8sxkrerq.com,1,ExtraHop/DGA-Detection-Training-Dataset,dga,qpsrw2s8sxkrerq,15,dga_13_15
qpwbubelerilct5.info,1,ExtraHop/DGA-Detection-Training-Dataset,dga,qpwbubelerilct5,15,dga_13_15
qrab1d1tmvad1hs.org,1,ExtraHop/DGA-Detection-Training-Dataset,dga,qrab1d1tmvad1hs,15,dga_13_15
qrkr14mt1xc27p1.com,1,ExtraHop/DGA-Detection-Training-Dataset,dga,qrkr14mt1xc27p1,15,dga_13_15
qsioqfmuqtfebph.net,1,ExtraHop/DGA-Detection-Training-Dataset,dga,qsioqfmuqtfebph,15,dga_13_15
qtrrnrnjsrmoj.net,1,ExtraHop/DGA-Detection-Training-Dataset,dga,qtrrnrnjsrmoj,13,dga_13_15
qtvjytxlnbyqn.org,1,ExtraHop/DGA-Detection-Training-Dataset,dga,qtvjytxlnbyqn,13,dga_13_15
quigqoaynamuanp.net,1,ExtraHop/DGA-Detection-Training-Dataset,dga,quigqoaynamuanp,15,dga_13_15
quxlenhancedysb.com,1,ExtraHop/DGA-Detection-Training-Dataset,dga,quxlenhancedysb,15,dga_13_15
qv12crqholmxedk.info,1,ExtraHop/DGA-Detection-Training-Dataset,dga,qv12crqholmxedk,15,dga_13_15
qveydidrolaoqi.net,1,ExtraHop/DGA-Detection-Training-Dataset,dga,qveydidrolaoqi,14,dga_13_15
qwzfkcheverolet.net,1,ExtraHop/DGA-Detection-Training-Dataset,dga,qwzfkcheverolet,15,dga_13_15
qxale65xm83x5ds.net,1,ExtraHop/DGA-Detection-Training-Dataset,dga,qxale65xm83x5ds,15,dga_13_15
qxcbe4mr1vuxyro.info,1,ExtraHop/DGA-Detection-Training-Dataset,dga,qxcbe4mr1vuxyro,15,dga_13_15
qxqho672anmbe4i.info,1,ExtraHop/DGA-Detection-Training-Dataset,dga,qxqho672anmbe4i,15,dga_13_15
qxw4i812wfaxkbe.com,1,ExtraHop/DGA-Detection-Training-Dataset,dga,qxw4i812wfaxkbe,15,dga_13_15
rbaxqblbvhmbhxt.com,1,ExtraHop/DGA-Detection-Training-Dataset,dga,rbaxqblbvhmbhxt,15,dga_13_15
rbonbyplaywobb.info,1,ExtraHop/DGA-Detection-Training-Dataset,dga,rbonbyplaywobb,14,dga_13_15
rdgfhekpgutnwhf.info,1,ExtraHop/DGA-Detection-Training-Dataset,dga,rdgfhekpgutnwhf,15,dga_13_15
rearehhvgvyiid.info,1,ExtraHop/DGA-Detection-Training-Dataset,dga,rearehhvgvyiid,14,dga_13_15
rey5zcd9e1xmid.com,1,ExtraHop/DGA-Detection-Training-Dataset,dga,rey5zcd9e1xmid,14,dga_13_15
reyiuajvymluni.org,1,ExtraHop/DGA-Detection-Training-Dataset,dga,reyiuajvymluni,14,dga_13_15
rfeskandfield.org,1,ExtraHop/DGA-Detection-Training-Dataset,dga,rfeskandfield,13,dga_13_15
rgfvcnffiqmkwyq.net,1,ExtraHop/DGA-Detection-Training-Dataset,dga,rgfvcnffiqmkwyq,15,dga_13_15
rhcncuscdsqyw.info,1,ExtraHop/DGA-Detection-Training-Dataset,dga,rhcncuscdsqyw,13,dga_13_15
rhdsbvxhjvtmam.com,1,ExtraHop/DGA-Detection-Training-Dataset,dga,rhdsbvxhjvtmam,14,dga_13_15
rhjfqfpogkrplq.com,1,ExtraHop/DGA-Detection-Training-Dataset,dga,rhjfqfpogkrplq,14,dga_13_15
rhnunapuitblu.info,1,ExtraHop/DGA-Detection-Training-Dataset,dga,rhnunapuitblu,13,dga_13_15
rhslbdgmbluwvo.net,1,ExtraHop/DGA-Detection-Training-Dataset,dga,rhslbdgmbluwvo,14,dga_13_15
ristelotxetmxto.com,1,ExtraHop/DGA-Detection-Training-Dataset,dga,ristelotxetmxto,15,dga_13_15
rivckesaovaag.net,1,ExtraHop/DGA-Detection-Training-Dataset,dga,rivckesaovaag,13,dga_13_15
rjjpujilwxprkr.com,1,ExtraHop/DGA-Detection-Training-Dataset,dga,rjjpujilwxprkr,14,dga_13_15
rlomenhancedysb.info,1,ExtraHop/DGA-Detection-Training-Dataset,dga,rlomenhancedysb,15,dga_13_15
rqheluvfvimjqqh.net,1,ExtraHop/DGA-Detection-Training-Dataset,dga,rqheluvfvimjqqh,15,dga_13_15
rqrljndkmlffcos.info,1,ExtraHop/DGA-Detection-Training-Dataset,dga,rqrljndkmlffcos,15,dga_13_15
rrsokandfield.com,1,ExtraHop/DGA-Detection-Training-Dataset,dga,rrsokandfield,13,dga_13_15
rsagywcxrvqilea.net,1,ExtraHop/DGA-Detection-Training-Dataset,dga,rsagywcxrvqilea,15,dga_13_15
rssgwylbbemmskf.com,1,ExtraHop/DGA-Detection-Training-Dataset,dga,rssgwylbbemmskf,15,dga_13_15
rtbjoppuvuylxvp.info,1,ExtraHop/DGA-Detection-Training-Dataset,dga,rtbjoppuvuylxvp,15,dga_13_15
rwgublalputkuyy.com,1,ExtraHop/DGA-Detection-Training-Dataset,dga,rwgublalputkuyy,15,dga_13_15
rwrsnsfvffylu.info,1,ExtraHop/DGA-Detection-Training-Dataset,dga,rwrsnsfvffylu,13,dga_13_15
rxpqpknjjshnh.com,1,ExtraHop/DGA-Detection-Training-Dataset,dga,rxpqpknjjshnh,13,dga_13_15
rzkkewoubufgtd.com,1,ExtraHop/DGA-Detection-Training-Dataset,dga,rzkkewoubufgtd,14,dga_13_15
s01n3fw0c0kfch5.org,1,ExtraHop/DGA-Detection-Training-Dataset,dga,s01n3fw0c0kfch5,15,dga_13_15
s03bafc45bwxq07.info,1,ExtraHop/DGA-Detection-Training-Dataset,dga,s03bafc45bwxq07,15,dga_13_15
s2u65naxwlod1hq.org,1,ExtraHop/DGA-Detection-Training-Dataset,dga,s2u65naxwlod1hq,15,dga_13_15
s6k4erilaxsxyb7.org,1,ExtraHop/DGA-Detection-Training-Dataset,dga,s6k4erilaxsxyb7,15,dga_13_15
s6q41vclilqh3dy.net,1,ExtraHop/DGA-Detection-Training-Dataset,dga,s6q41vclilqh3dy,15,dga_13_15
s6qbkhqxg45xgxa.com,1,ExtraHop/DGA-Detection-Training-Dataset,dga,s6qbkhqxg45xgxa,15,dga_13_15
sb18glynafohsp7.net,1,ExtraHop/DGA-Detection-Training-Dataset,dga,sb18glynafohsp7,15,dga_13_15
sbe07dyvmho0mnk.org,1,ExtraHop/DGA-Detection-Training-Dataset,dga,sbe07dyvmho0mnk,15,dga_13_15
sbyty2i0mrsjk6k.org,1,ExtraHop/DGA-Detection-Training-Dataset,dga,sbyty2i0mrsjk6k,15,dga_13_15
scbuenhancedysb.com,1,ExtraHop/DGA-Detection-Training-Dataset,dga,scbuenhancedysb,15,dga_13_15
scgdybnbhnwoxk.net,1,ExtraHop/DGA-Detection-Training-Dataset,dga,scgdybnbhnwoxk,14,dga_13_15
sddfmdnmrhwxv.org,1,ExtraHop/DGA-Detection-Training-Dataset,dga,sddfmdnmrhwxv,13,dga_13_15
sdegricqtlkauce.net,1,ExtraHop/DGA-Detection-Training-Dataset,dga,sdegricqtlkauce,15,dga_13_15
sdekgobesjfjlre.net,1,ExtraHop/DGA-Detection-Training-Dataset,dga,sdekgobesjfjlre,15,dga_13_15
secnyldevurvay.info,1,ExtraHop/DGA-Detection-Training-Dataset,dga,secnyldevurvay,14,dga_13_15
sf70cvgt1v3nira.net,1,ExtraHop/DGA-Detection-Training-Dataset,dga,sf70cvgt1v3nira,15,dga_13_15
sfcpajytetwfwxk.net,1,ExtraHop/DGA-Detection-Training-Dataset,dga,sfcpajytetwfwxk,15,dga_13_15
sfqevtzydajtbp.net,1,ExtraHop/DGA-Detection-Training-Dataset,dga,sfqevtzydajtbp,14,dga_13_15
sfuhg4k67ta23fs.com,1,ExtraHop/DGA-Detection-Training-Dataset,dga,sfuhg4k67ta23fs,15,dga_13_15
shcxkgaxpsunot.org,1,ExtraHop/DGA-Detection-Training-Dataset,dga,shcxkgaxpsunot,14,dga_13_15
sheerwjghlpkx.info,1,ExtraHop/DGA-Detection-Training-Dataset,dga,sheerwjghlpkx,13,dga_13_15
sihabyplaywobb.info,1,ExtraHop/DGA-Detection-Training-Dataset,dga,sihabyplaywobb,14,dga_13_15
siynyoneuxvatqg.net,1,ExtraHop/DGA-Detection-Training-Dataset,dga,siynyoneuxvatqg,15,dga_13_15
sjkp9uxffn2kci.info,1,ExtraHop/DGA-Detection-Training-Dataset,dga,sjkp9uxffn2kci,14,dga_13_15
skcknvrrghbxmn.net,1,ExtraHop/DGA-Detection-Training-Dataset,dga,skcknvrrghbxmn,14,dga_13_15
skcmugmkmaoig.org,1,ExtraHop/DGA-Detection-Training-Dataset,dga,skcmugmkmaoig,13,dga_13_15
skcwokuyikmyi.com,1,ExtraHop/DGA-Detection-Training-Dataset,dga,skcwokuyikmyi,13,dga_13_15
skegsiyiqagoe.com,1,ExtraHop/DGA-Detection-Training-Dataset,dga,skegsiyiqagoe,13,dga_13_15
skeqskyeyckoi.net,1,ExtraHop/DGA-Detection-Training-Dataset,dga,skeqskyeyckoi,13,dga_13_15
skicucwgmeoyqo.org,1,ExtraHop/DGA-Detection-Training-Dataset,dga,skicucwgmeoyqo,14,dga_13_15
skigaiasuywkgc.net,1,ExtraHop/DGA-Detection-Training-Dataset,dga,skigaiasuywkgc,14,dga_13_15
skquggaecukkm.com,1,ExtraHop/DGA-Detection-Training-Dataset,dga,skquggaecukkm,13,dga_13_15
skqysiwoowage.com,1,ExtraHop/DGA-Detection-Training-Dataset,dga,skqysiwoowage,13,dga_13_15
skwgkmosiumqywo.info,1,ExtraHop/DGA-Detection-Training-Dataset,dga,skwgkmosiumqywo,15,dga_13_15
skwqyqyucecow.com,1,ExtraHop/DGA-Detection-Training-Dataset,dga,skwqyqyucecow,13,dga_13_15
slex74apcbev3l1.org,1,ExtraHop/DGA-Detection-Training-Dataset,dga,slex74apcbev3l1,15,dga_13_15
sltjbbjssitdrh.com,1,ExtraHop/DGA-Detection-Training-Dataset,dga,sltjbbjssitdrh,14,dga_13_15
smdorsensinaix.net,1,ExtraHop/DGA-Detection-Training-Dataset,dga,smdorsensinaix,14,dga_13_15
smfuicosihddvyr.net,1,ExtraHop/DGA-Detection-Training-Dataset,dga,smfuicosihddvyr,15,dga_13_15
smrlkandfield.com,1,ExtraHop/DGA-Detection-Training-Dataset,dga,smrlkandfield,13,dga_13_15
smunhwest3456.com,1,ExtraHop/DGA-Detection-Training-Dataset,dga,smunhwest3456,13,dga_13_15
sngvfynabyrrht.net,1,ExtraHop/DGA-Detection-Training-Dataset,dga,sngvfynabyrrht,14,dga_13_15
snvingbcwhukhv.org,1,ExtraHop/DGA-Detection-Training-Dataset,dga,snvingbcwhukhv,14,dga_13_15
sojsbywceajjnka.com,1,ExtraHop/DGA-Detection-Training-Dataset,dga,sojsbywceajjnka,15,dga_13_15
sonlrsensinaix.org,1,ExtraHop/DGA-Detection-Training-Dataset,dga,sonlrsensinaix,14,dga_13_15
spxauuhmihubm.info,1,ExtraHop/DGA-Detection-Training-Dataset,dga,spxauuhmihubm,13,dga_13_15
sralqp3vubely2e.info,1,ExtraHop/DGA-Detection-Training-Dataset,dga,sralqp3vubely2e,15,dga_13_15
srtiqolhuyeyqd.com,1,ExtraHop/DGA-Detection-Training-Dataset,dga,srtiqolhuyeyqd,14,dga_13_15
sta01vq4m6s2o6q.net,1,ExtraHop/DGA-Detection-Training-Dataset,dga,sta01vq4m6s2o6q,15,dga_13_15
stiwvfltwfsflv.net,1,ExtraHop/DGA-Detection-Training-Dataset,dga,stiwvfltwfsflv,14,dga_13_15
sto6gpa0cl5pclm.org,1,ExtraHop/DGA-Detection-Training-Dataset,dga,sto6gpa0cl5pclm,15,dga_13_15
stulkna8cbm8ibm.net,1,ExtraHop/DGA-Detection-Training-Dataset,dga,stulkna8cbm8ibm,15,dga_13_15
swickcheverolet.org,1,ExtraHop/DGA-Detection-Training-Dataset,dga,swickcheverolet,15,dga_13_15
sxbbxtnqtlxqo.net,1,ExtraHop/DGA-Detection-Training-Dataset,dga,sxbbxtnqtlxqo,13,dga_13_15
sxgxybut7hevgro.net,1,ExtraHop/DGA-Detection-Training-Dataset,dga,sxgxybut7hevgro,15,dga_13_15
sxkvipul1bqxada.net,1,ExtraHop/DGA-Detection-Training-Dataset,dga,sxkvipul1bqxada,15,dga_13_15
syqpqcytoqggs.com,1,ExtraHop/DGA-Detection-Training-Dataset,dga,syqpqcytoqggs,13,dga_13_15
syqubyplaywobb.info,1,ExtraHop/DGA-Detection-Training-Dataset,dga,syqubyplaywobb,14,dga_13_15
taqkqlusbunoe.com,1,ExtraHop/DGA-Detection-Training-Dataset,dga,taqkqlusbunoe,13,dga_13_15
tbspdoyduoaffkh.com,1,ExtraHop/DGA-Detection-Training-Dataset,dga,tbspdoyduoaffkh,15,dga_13_15
tdquatyafcnjfe.org,1,ExtraHop/DGA-Detection-Training-Dataset,dga,tdquatyafcnjfe,14,dga_13_15
tengtzlvkqftw.info,1,ExtraHop/DGA-Detection-Training-Dataset,dga,tengtzlvkqftw,13,dga_13_15
tfttgjimbbvvpue.net,1,ExtraHop/DGA-Detection-Training-Dataset,dga,tfttgjimbbvvpue,15,dga_13_15
tgqjaamzmeqmikj.com,1,ExtraHop/DGA-Detection-Training-Dataset,dga,tgqjaamzmeqmikj,15,dga_13_15
tgtslpfacdjebsg.info,1,ExtraHop/DGA-Detection-Training-Dataset,dga,tgtslpfacdjebsg,15,dga_13_15
tjapenhancedysb.net,1,ExtraHop/DGA-Detection-Training-Dataset,dga,tjapenhancedysb,15,dga_13_15
tnmiererwyatanb.org,1,ExtraHop/DGA-Detection-Training-Dataset,dga,tnmiererwyatanb,15,dga_13_15
tnxukandfield.net,1,ExtraHop/DGA-Detection-Training-Dataset,dga,tnxukandfield,13,dga_13_15
tpksnrtjeyfrk.info,1,ExtraHop/DGA-Detection-Training-Dataset,dga,tpksnrtjeyfrk,13,dga_13_15
tqbeakhyjtehrpq.net,1,ExtraHop/DGA-Detection-Training-Dataset,dga,tqbeakhyjtehrpq,15,dga_13_15
trlaqsznkdlyrm.net,1,ExtraHop/DGA-Detection-Training-Dataset,dga,trlaqsznkdlyrm,14,dga_13_15
trulsvpjkwpsii.info,1,ExtraHop/DGA-Detection-Training-Dataset,dga,trulsvpjkwpsii,14,dga_13_15
trzeenhancedysb.com,1,ExtraHop/DGA-Detection-Training-Dataset,dga,trzeenhancedysb,15,dga_13_15
tsllhpqsszifjn.org,1,ExtraHop/DGA-Detection-Training-Dataset,dga,tsllhpqsszifjn,14,dga_13_15
tslqsrfsrxrkhos.net,1,ExtraHop/DGA-Detection-Training-Dataset,dga,tslqsrfsrxrkhos,15,dga_13_15
ttacvpriqimibt.com,1,ExtraHop/DGA-Detection-Training-Dataset,dga,ttacvpriqimibt,14,dga_13_15
ttbabyplaywobb.org,1,ExtraHop/DGA-Detection-Training-Dataset,dga,ttbabyplaywobb,14,dga_13_15
ttyfdkgixyfwro.info,1,ExtraHop/DGA-Detection-Training-Dataset,dga,ttyfdkgixyfwro,14,dga_13_15
tubimcnjmhrqpx.net,1,ExtraHop/DGA-Detection-Training-Dataset,dga,tubimcnjmhrqpx,14,dga_13_15
tucyzapekiduqy.org,1,ExtraHop/DGA-Detection-Training-Dataset,dga,tucyzapekiduqy,14,dga_13_15
tujykylukypyqa.net,1,ExtraHop/DGA-Detection-Training-Dataset,dga,tujykylukypyqa,14,dga_13_15
tujyzuqakymequ.org,1,ExtraHop/DGA-Detection-Training-Dataset,dga,tujyzuqakymequ,14,dga_13_15
tunypoqakufequ.net,1,ExtraHop/DGA-Detection-Training-Dataset,dga,tunypoqakufequ,14,dga_13_15
tvswtijsngyyyuj.com,1,ExtraHop/DGA-Detection-Training-Dataset,dga,tvswtijsngyyyuj,15,dga_13_15
txlodkuzydvqe.net,1,ExtraHop/DGA-Detection-Training-Dataset,dga,txlodkuzydvqe,13,dga_13_15
tzoilebmw330i.net,1,ExtraHop/DGA-Detection-Training-Dataset,dga,tzoilebmw330i,13,dga_13_15
tzsjkcheverolet.org,1,ExtraHop/DGA-Detection-Training-Dataset,dga,tzsjkcheverolet,15,dga_13_15
