domain,label
feltstate.net,1
medianetblog.co.uk,0
xbyycitohzwoxghaqubu.org,1
16q0izeh8j2uebr3kbs1sd2ha0.com,1
conagrafoodservice.com,0
kadkkffjrhlffyfuo.tk,1
visioncardscentral.com,0
withloud.net,1
1eng3m810ufqw0h3qq2pptep7c.com,1
saur.com,0
karyqcaisfhglskjs.tk,1
opukqxfabicurw.biz,1
euofcqzhhcmroheqdda.net,1
swoje.com,0
1eh7jwr11msq792pkvgckxwp0.net,1
rwcmnfdydyzlrleiojthqpflj.info,1
1kmldscjvl7jj16nqmpshal2fp.ws,1
1tp1unmn7gx9tm67s4e159dfm2.org,1
b6ygtekq7iy71a16cqc1eogcto.ru,1
hchlibrary.org,0
kindredext.net,0
farminglife.com,0
utahbroadband.com,0
uxuwumjcnu.biz,1
kzvip002.com,0
sugarmobile.co.kr,0
uponboat.cc,1
1x5yyo7ohoxg51c81468sdud2i.net,1
pixum.de,0
parkplace-oita.com,0
manzama.com,0
guangxilong.com,0
fairhour.xyz,1
stainidaeladabi.ac.id,0
7entcy1bvl76avvczz0wyjulr.tk,1
bafxhyikqbnbl.info,1
zxpcloud.com,0
bzafelznfdjfroleuljkv.org,1
peybwhubmcg.tk,1
topographie.de,0
rzd.ru,0
dccnqfbujnh.tk,1
dday.it,0
usa61twos.top,0
1w9oht81f0sdku1erlgxmcua01o.info,1
pxscdn.com,0
mellstroycasinooficial.online,0
hujbipvkzjfmzcivwizqcltd.net,1
krainevcompetition.com,0
1st5ujbg0sdki8ft3f7aq1ksl.ws,1
hekmancontract.com,0
agwnhhcyioe.net,1
73c468598d9ca146ba020dc347da26ce.com,1
d1x2pl52x47akhv1a6wjrngb.info,1
lsvtglobal.com,0
chnkiln.com,0
mhxiaoshen.vip,0
dekennisvannu.nl,0
dpost.jp,0
o9lmz81ozpox71nh53jz1ppwl4f.info,1
mirageclair.com,0
styletronic.eu,0
lim9617jxr5leqp7l011929py.com,1
13xb1elr4nez19php47zbndoa.com,1
xn--yubp-gpa8396b.vn,0
feltthirteen.net,1
sabtwsqbpctfhl.ru,1
ixmkgworpctfuivghacng.tk,1
sickfeel.biz,1
dqlealvdljvorctoobswoamonirgu.com,1
ux7j0vs0qddi8hg8cpdm16xf.org,1
13fq4qf1wgode1h06p7l1rlxr6z.net,1
prca.global,0
eihmblgutsvgxsxgmfmhtaqvw.biz,1
logicallyfallacious.com,0
rfwusmihmnlis.cc,1
urbanarchive.us,0
opalkhusus01.org,0
h173c71scb90sbvdjx91k5qyj0.click,1
zuevia.com,0
jftinydtlbmjnrknwhqibkrifbatc.biz,1
linaro.org,0
pravakupiag.com,0
phitegnucetdk.net,1
examenoverzicht.nl,0
internationalaffairs.org.au,0
1la0rht1x118ie136tutg3dbq82.net,1
mostbetlogin-bd.com,0
huaxiaboyi.com,0
selenite.cc,0
dswpjojuncqobyxgwrxot.info,1
woome69.de,0
irgqkqpjlstsaehqxgupeul.xyz,1
cdjtutxbbmmdmne.click,1
yja.com.cn,0
ortoypvekbnbfs.tk,1
ecospend.com,0
1us3mm7z2qe8we6is711hrq7k.org,1
c-suitenetwork.com,0
nbfrcbvyhtpoijh.biz,1
sul21.com.br,0
69q2f9vmt8u0136api81ar082j.com,1
pycisdpqjmtokk.com,1
fihs4g277b4ozwum5ip7i75o.cc,1
wiferaise.org,1
bananastreet.ru,0
okqhyagqtnan.com,1
phlyyhytlntov.net,1
lqjxucfrqbaxje.ws,1
mountprospect.org,0
ilona.su,0
vipexch9.in,0
ihjs901e83fxhljx6z81jld8ml.ws,1
fsw.edu,0
shoewarehouse.com.au,0
b2a8b72eb012d31c2efeb90079794038.net,1
upruthenkjcfqjx.tk,1
innquest.com,0
oxcuplxweyqd.info,1
bigtitbitches.com,0
arabist.net,0
hvximcuysf.com,1
2vrtqr176u3saxjfk1n1gm1tnu.org,1
btvglfvr6nma1pci7d31hht0cs.cc,1
matkahuolto.fi,0
roopdarshan.co.nz,0
gooljeqscnvvb.com,1
rvdsejldrqdljrm.net,1
b2run.de,0
ccconnected.com,0
spectrumlocalnews.com,0
jxjjqysfnthtr.com,1
eyhwcgyfhhyudb.net,1
bwin-br.com,0
yipowcgqfrww.org,1
bangkokbank.com,0
falixnodes.net,0
ab4a748a2b067cf808e972db6aa0ce9d.click,1
1i4ztdt19btpws2oixxr19ezcc8.com,1
bydyplyhswpjdhyfqljbmjdqf.info,1
13vgs001kkba7ckw4a5h1voiswv.tk,1
theoks.net,0
12xulisjm991q4i105nx0fzlt.com,1
myairbags.com,0
1bu0m7r11p8lzergeenu14ll56h.com,1
xiyuanzixun.com,0
cnsit.com,0
xgokngogxqfs.com,1
dramaporno.com,0
vtjtsmjniolc.com,1
xoihducixmuved.info,1
indiaasp.com,0
w81gkc6dnebrykni5ejt3qrm.org,1
chinamoneynetwork.com,0
icasa.org.za,0
1h62lvz1n3cqwp9f3vgm8jjcu0.info,1
filewave.com,0
coho6.com,0
joannarealestate.com.cn,0
jxbhosting.com,0
pptkroukjxsgoveqrwlzmfqpfkz.org,1
uiivosqekfxjh.com,1
pgjadsfmpxxhfgn.org,1
grouptell.ru,1
prodvizhenie-sajtov-v-moskve4.ru,0
hsdrpxtvolohuev.info,1
gamewinzy.com,0
emgttwybvjhmh.com,1
1a06mx018lazdq1nfis9w1u71uho.org,1
1nsqpjq13mco7w3f9oj9i0ahjf.ws,1
kqayxehchmdj.net,1
profuturefieldworld.nl,0
1kvrb3lo5y8e51ll4vvs10wd5xp.info,1
dreamsince.biz,1
uponborn.org,1
bettechnews.co.uk,0
qhnvnqenvyrp.net,1
tdbxdkdxxrdhdr.org,1
0d96aa71e4ac2faed9bdfba5d3e6f404.net,1
pixel63.com,0
singjupost.com,0
quhuncchpkjkakhedsuh.org,1
kse62su5hkzlbyeouk19jtga1.org,1
icecasino-sweden.com,0
6u3kfrr9tia7vrcde65wvqzu.com,1
smcijr.cn,0
ohsyjvbsyfaduidutth.com,1
globebill.com,0
baystreetrealtygroup.com,0
jthdmvaebjkht.com,1
camosun.ca,0
1xmet2nhdk54wdc7g4u9t18v4.ru,1
thebodyshop.de,0
whooshkaa.com,0
autochat.ai,0
thesehand.biz,1
trip-italy.com,0
offerprice.ru,1
inforadio.de,0
globalspinshub.nl,0
framablog.org,0
156a12869a1ba6cac94b53e46a5fa6fa.org,1
vqeon9138go7z14nptk61rzyep3.xyz,1
ldawgxeijzhztvsvsxsgqqwpfvo.info,1
triedmeet.com,1
alternate.nl,0
sincanli.com,0
1sext5y161ed431o6o7a818g67d7.ru,1
184lq971wy122m1fbt7fy1wa5gb8.cc,1
nationalgeographic.it,0
eiffapvltdt.org,1
mudrafashion.com,0
echoinsight.us,0
watchafl.com.au,0
darkrest.biz,1
1nuhcpab7c0081przqrf1dvqv4p.net,1
ozqwbqtukrswxxbqljdzjvxoei.biz,1
sqnriouqhnapq.org,1
9ldlt12gtrlp1oepab413dmtjr.click,1
29533f9db403c520b38c3abe54d82954.cc,1
xcwpcorvfulialeqaqirgm.com,1
clearlogichub.nl,0
caqgyiodqd.cc,1
yokvz212zlyvc1ru3qz6yb9zn.com,1
rkxkobsgyijkfxsbqtvkovfq.com,1
nasavpn.pro,0
1xbet-fasm.top,0
timestech.in,0
ad360.es,0
greqex17eqdp51a8m261dai5x3.info,1
playergo10.top,0
thisgone.biz,1
gtqtkaqs.com,1
traceable.ai,0
add1b42928d235bc20500b60cb14d8a7.xyz,1
mbikfngqfxpjnk.net,1
axa-insurance.ro,0
1k787hj42x5afj899gyw2l761.ws,1
adsaay.com,0
gpvavnbymanffw.org,1
calroyxmnqgmvlvvsxthrobq.net,1
hillwore.com,1
a7z7x9187bjk71lcegqg536n30.tk,1
ableserve.com,1
1yqjgoa1ch788c9p2tvnnwj4lz.info,1
spotfive.net,1
sdwkitupbpmjhads.xyz,1
xe5654r1e8rj1lwjb5tsu0aa1.com,1
xreqtahytukwrtp.net,1
sundaystock.ru,1
vrabi.net,0
dwkyxtdprxhlylakevlka.com,1
pexbnnmlybwrcom.info,1
10552141.com,0
1fxi6ghb9oh78j0s97qchqj88.net,1
vqy6a610kctv4p5i8rtrmuxb2.com,1
ipcqiqz1atl0viuc3212fvwyp.ws,1
bryanadams.com,0
vexfile.com,0
iwlcstdt.com,1
acj40n14rtmqkiup0eb5gxei.biz,1
portal-slovo.ru,0
sightthrew.tk,1
summervillebeachresort.net,0
yivxkbwohi.ws,1
juw569suhlrg1f2wldr1bzounm.cc,1
whichshade.biz,1
937fgk1evvk1m1lb645b1jzwdcp.net,1
xdwsmcwkdcdf.biz,1
deadunder.com,1
moodfabrics.com,0
acknmsfeptsowq.net,1
nmldmrpttpuwcpsactocy.ru,1
rockimportant.com,1
glow-beauty.club,0
1xgb5wn1fc3cy91a7jctc1ekxzfq.xyz,1
matzman-merutz.co.il,0
ffieldo.com,0
moon61camerhs.top,0
tiffany-plaza.kz,0
128nwyj1g7dn6p9mfch17qnlmz.biz,1
arcacenter.com.br,0
sternify.com,0
m.net,0
dhxljswhoj.net,1
112d3c2cf5c9cfd24645ebdbd60b9a49.info,1
gazettextra.com,0
antishop.rs,0
xpymdaetjdfklgc.org,1
naviny.by,0
stake.bz,0
heavyequipmentforums.com,0
xhitayzpxslruhwczxdcq.biz,1
rockover.com,1
nuwmydf.com,1
jililive11.vip,0
3oi6wya0j42o7g696xajbevo.com,1
infinox.io,0
desklog.io,0
vialattea.it,0
mujeresconciencia.com,0
topvaluereport.com,0
mqaafds76glv1liumy71lh9abg.com,1
yardeasy.net,1
artnight.ru,0
darkfeel.com,1
rwnrcerwnvxwvscaofhnbhmhy.ws,1
pdht851bjjsi21gvexn610k5ts7.com,1
felttear.org,1
gethomesome.com,0
skyfair.uk,0
fishbase.org,0
ifhthyxnvwsaioxdedvkrbh.com,1
fbaa8eef8f5a5bc10006a4da4d8f7c22.net,1
hotelscombined.de,0
w3ce8u1n0gtuo1ymlw751wz7f4g.xyz,1
a76e965cd872d3a947bbc3bce385be24.com,1
kaffek.es,0
princetontec.com,0
uepatickets.com,0
itllive.com,0
aboutcookies.org.uk,0
wth.com,0
masoemuniversity.ac.id,0
mydefaultns.com,0
harborhub.nl,0
12jg8pgvivb5n1dd0km1n5l5x4.tk,1
02b50a77a59c2955b49b5f477cc90695.com,1
highland-it.com,0
38puf71ulemrl13wkoax1aed0qz.com,1
skyloopx.com,0
houndstownusa.com,0
bavmv.xyz,0
1e0602qwwysla1ex4hp81ogqhdw.info,1
x673uutk8ofi17oooo81aei0nj.net,1
16pbvew1fzx8zuxxck691kqvjut.net,1
1nc5j5q1mnkornqjtp1z91rj4k.cc,1
lclaseuslcfahn.ws,1
sickdont.com,1
stonespizza.hu,0
1y1ewae1qy7tc512tj4s712a9evz.ws,1
vyudcq6o8t31fn995cc98vt2.ru,1
1uapyp71o135e1mgw4nm13f4d3z.net,1
duaemlnopgupimpgnht.ws,1
triedhope.com,1
aidsmemorial.org,0
spokebuild.info,1
vgvkyjqmcgqdhbwdea.org,1
lccibudgerirff.biz,1
dmtclvuwrkscgilmjficiaitqsrw.org,1
hgshexdjwfmu.info,1
blockblast.com,0
ismailfarid.com,0
vlsu.ru,0
whomtalk.info,1
iul6hy1u4gjdz1hm0xhc1jxmc4y.cc,1
grouprise.com,1
wijqsvcjaveap.com,1
oknbsefwsjeoc.info,1
iqpytvdq.tk,1
politicspa.com,0
agrotech-trading.com.ua,0
ureyuxrbptaiakyxoebci.tk,1
headmail.com,1
newyoucreations.nl,0
proxypool.cloud,0
jtdu51qx30vxri4kbpuymswz.com,1
eacefegahmifxudrkxtgozkn.net,1
yldhwiyxgowbcfgnaad.xyz,1
bicisryva.com,0
musicbreak.com,1
jzvronlvdllhifsyinzd.com,1
17wa6q9zj9jd91wxcnqize1k6a.xyz,1
wishmarry.net,1
pofbgmsxogktvff.com,1
usa7others.shop,0
ttgood.com,0
quiro.net,0
1bvdcqt1pqglyy15w1xzo8ntg4h.biz,1
p30d5y10fxkjrhdb5al1b8f5g7.net,1
cigarweekly.com,0
hoptoys.fr,0
zee61institutions.shop,0
betcitynv.com,0
biocenter.pro,0
y1jkfwq5gevk1s9d4zo1onwu9z.cc,1
tydubxlbuoym.info,1
lfqcjtjl.cc,1
mountain-is-good.com,0
wenthurt.biz,1
spotmarch.net,1
momligktf.xyz,1
thanhde.com,0
golo.cn,0
1xbet-iksn.top,0
vonvzdoaqqvnrlxorxvgatk.ru,1
sghulnskgudaltkcyrcgaonfqylvo.net,1
casegreen.xyz,1
nulls.gg,0
lafarmaciademar.es,0
yjq855k414sfvym29ve3ck.xyz,1
ipiywsbcqojhxd.biz,1
mns1xc19t25y1j2eyr317uy6zw.ru,1
bigcheese.site,0
bikeathletic.com,0
withguide.com,1
sightjune.tk,1
13hfr281198zhu1h5xgk5mxs0es.net,1
slotbridge1084.de,0
6x3lmz1pwnjcq1nfp66hbpzrxk.org,1
platenzaak.nl,0
ipyingshe.com,0
phkbvsydrstlpvbqzqlrzleieu.cc,1
bumeran.com.pe,0
darkdont.net,1
myloft.xyz,0
mnmjgikngeivsksknfdaswpftu.biz,1
nationalcasagal.org,0
rjmnaapvjwjmk.net,1
hbvwaukensggbww.ws,1
sshmax.net,0
turbopt.com,0
bondfaro.com.br,0
ksjxkjlcibnjfdc.org,1
darkdance.tk,1
qyktnxfcscs.net,1
k94a541bzk1nrmqx4ls1ovcdpy.ru,1
investorguide.com,0
sundaycompe.com,1
gyyasoyvbqqcu.net,1
zesz.hu,0
counselorrealty.com,0
jumpshade.com,1
xwuitdvouovcu.com,1
gbp.com,0
gladcause.biz,1
arabcache.com,0
bandot10.com,0
uponhappy.com,1
threecity.org,1
lljrernwmnhrgl.info,1
1cpl8054lw22ny1g1z4w9pk2b.com,1
youtubepro.app,0
cniknslnrtrvuq.com,1
enterprise.co.uk,0
afurimdapgjb.org,1
tngaeyapdsmg.net,1
taleechopulse.com,0
ghofi.com,0
amberchronicle.au,0
zid0e11dmvmmrly5yr41sekq25.info,1
2yv6ezjd6bz4ogvyoi1woukd5.org,1
nilhdwggcjiol.com,1
semg.es,0
5588bet31.com,0
buhlulijwitdh.com,1
ikkci7r0tw7p1l019xf1xhlwsu.cc,1
webster.com,0
salamjituasia.pro,0
mwgwqnbhknlijj.com,1
zehrs.ca,0
ihhehtwc.com,1
1u3xbg81ejuf9pdv0xo1wk9dty.info,1
allnewsfocus.com,0
nrdleague.es,0
iqkyupcmu.info,1
guidoor.jp,0
banglacaption.blog,0
zairaku.site,0
gay4am19xdujf1uiopg847taxl.click,1
wpkfghlgcmsmk.biz,1
libremobileos.com,0
ai-shisu.com,0
greenrosedev.com,0
ynflgsyowrlxjt.com,1
thenwing.net,1
kxyjslivcthjndtk.com,1
1ygzowuxpsdfn1a79ufxslfj67.com,1
kenocloud.com,0
fwrnwglywteekyuwhyp.com,1
exkyofnhtlculj.net,1
rapidspins323.com,0
ydxgozucibmupwohxczhtsgerqg.ws,1
txcchw1dvv4af19avhgz1irqdv6.com,1
ihnsg.com,0
slotgrid969.de,0
aftermath.site,0
1pe9vdw10xcmm91ht8uz1khlia1.net,1
tierraycaza.com,0
ofinbnjhwsasotwlojproryt.info,1
qywmtkloxvtw.cc,1
h0pnu012ey2tc1cua9retuqn5t.info,1
reiseland-brandenburg.de,0
litime.com,0
10j2261bn9h8m1u2gmb0rm18zo.org,1
bikbpjvlbskgmvcydcmtolbcuxhu.xyz,1
museen-nord.de,0
siteconfirm.com,0
progrockworld.info,0
ichadsfjaijawuiayd.com,1
flightnetwork.com,0
mbcore.io,0
gysktxsccehptcieuhtcd.xyz,1
yourlife-game.com,0
arvato-systems-media.net,0
cir7rzad5edh1l78hwi1blj8v2.com,1
v522y71ske8631ayqpv51bm33f7.net,1
9nhmww11kd26l6c8hk9my9e0w.biz,1
paytsoftware.com,0
prlbvtdlavevjkh.com,1
songwhole.net,1
a21457435ac9ee7909538dcc2e2c7867.tk,1
sclugamxwtsofubpdypm.info,1
1gkdng316lekt41ohkj3yi1gxzt.info,1
cmrohlvhcc.info,1
cleanersgroup.org,0
qxtrkuwcgumet.ru,1
1bi01bnlslukuqsf1jg1crkca1.biz,1
grandepremio.com,0
qjnjsitcjvkareykpw.net,1
aaronline.com,0
wojcldqqdujckjsavan.net,1
southbelow.org,1
dywhdqpvmwlwd.info,1
tarleton.edu,0
league98.com,0
wsiz.rzeszow.pl,0
austores.vn,0
xlgs7p1408g2p1aw783bj56yx7.cc,1
hnflgp4u2jjpsj5n0rzomqw4.com,1
limedia.fr,0
hercules-gear.jp,0
mangolotto88.online,0
pubtailer.com,0
drinklight.ru,1
zee7kills.xyz,0
672b110bde2d8b88bff52c2290670c2d.tk,1
8pp1or1bbcdjf1kfhpv3aby2ym.com,1
wtg.pt,0
ruirue.com,0
snowtrex.de,0
swift-cover.co.uk,0
jcloudlb.com,0
hayazg.info,0
modivo.ua,0
withwhole.xyz,1
tvo.de,0
istmedia.ru,0
1yro6jwtilhto3bq04p1ou8hu6.com,1
abgqctfmdqgk.info,1
kinokrad.day,0
smartstorelabs.buzz,0
gazeta45.com,0
17kt9qt19xhlc5dr7s9g138knhz.cc,1
playlotteryindia.com,0
spotcompe.click,1
krzewy.lukow.pl,0
ezamowienia.gov.pl,0
wkxoeycaofnvxgtgldaqgeheifb.net,1
yoursunsetcountry.ca,0
oxfgbbhk.info,1
porn87.tv,0
britishcouncil.cn,0
clinicalleader.com,0
opuwqsqrsyur.com,1
ce9ishh5onzy5f0u061uciwd1.cc,1
spotgoes.biz,1
lbipvonpnyhlscdqpjldxs.com,1
26b3a4c651358bf9b0ef0050e02b70c7.biz,1
agro-market24.ru,0
humboldtgov.org,0
8w3f5vwkqri7eqzi9u1f67adc.net,1
h8g47x1rr8vi85adx6c97h5c9.com,1
ukpgpptuygodj.com,1
cdnlogo.com,0
missav.cam,0
comardeev.ru,0
queralto.com,0
ojadtydbqeliesvn.info,1
whichslept.com,1
blw.moe,0
kbaunfcjqyfne.com,1
ecjj6ly0ihgrygoijo4n5n4z.com,1
npdwsbpnerkaud.com,1
mfsvlfbscv.net,1
ibjnjzcuppntemulzlzvsrci.biz,1
wdmkighpgwib.net,1
techcareer.net,0
gfpdxuixehd.cc,1
gst9uj3f831e1fvfohq4i8gzh.com,1
tubevidsuhd.com,0
listedbuy.com,0
mnlepfrkhamcpl.ws,1
vkxjvkrjzwopaqhljxylkjggmov.biz,1
lgthinq.com,0
watchhouse.xyz,1
1r5mtlrqxny9t1xn6jl8a42c2l.org,1
kawolfuvucjygsp.net,1
ozone.net,0
rhgcs.com,0
flndefllx.info,1
grosvenorcasinos.org,0
spinvipland.us,0
hairbest.org,1
1wy5x4bttks3hvgt3lr1hmloxj.tk,1
xslooqyvgtvl.net,1
bvhamfgqgxcjeidcsxu.click,1
zbzmnp11nht9x9sj72rgif0b9.com,1
knowaugust.ru,1
wnxvhghufvtxm.net,1
tooktayang2.com,0
mnhumztxjbhtmbxobjzhnrfq.cc,1
moobrbqrclqqnlsixpdn.info,1
faubourg54.com,0
arqumqqmsxhl.info,1
x3jycr1y3d3r1qh1vxaku1gpg.xyz,1
vglolnrybiutqjw.com,1
hhpccpwogdkjdo.com,1
bbydyuwcfndhl.ru,1
frequencemedicale.com,0
isgengine.com,0
comeback.top,0
jjflhkmgrpdk11z7gpuxsb8xb.org,1
1kvu0bblwyu1s8xxj9ulgxakx.xyz,1
southtell.tk,1
z0ag11iqb8x46dows9fysb1l.com,1
roomstate.org,1
philadelphiaweekly.com,0
wwuwsvnmvhuibji.com,1
172o7hl1m42q3sjb1vuae4q3su.net,1
2002vk.casino,0
guatecompras.gt,0
coffeehenk.com,0
fdzlfanjuofknpbmbyhyordat.com,1
1gz1j1t13mmmrg1q9iepm1oc06ne.com,1
lht9um1v2gk6oauboph1jfk0n8.com,1
websdrbordeaux.fr,0
mya.io,0
50hz5ijj3m061ucgts41g1r8l.com,1
shareinvestor.io,0
82dfccda609f7090f5d577059abc5a1a.com,1
vroldmvextvlfy.net,1
lbljhprsorclfqwyonwvsfixk.com,1
ryadom.kz,0
aurummarkets.com,0
talentnet.community,0
it-garage.pro,0
magazintebetebe.ru,0
ukykeiwiymrkaja.org,1
egolfmegastore.ae,0
nubew.com,0
hhfa331bafuid1ic6ki5d6vmqt.ws,1
oxfcttfxigqbpno.com,1
vnbqrsjbrbmupj.net,1
watchnovember.com,1
optusnet.com.au,0
blognews24-7.com,0
musichalf.cc,1
fixthenet.net,0
c010jp1633.info,0
iedwuveaehhnlh.ru,1
smallbusinessinternet.biz,0
betcosmos.com,0
lirionet.jp,0
pangia.biz,0
creop.com,0
z3m6q8.com,0
p35dbg3ne4u27gqnxk1ach2yj.tk,1
zma9v31mv4i4aixvx0fqsw1b6.com,1
talentibex.com,0
organictraffic.shop,0
apuestas.guru,0
1opr1mm13rpbbm1iy7sdr1572kdu.biz,1
gmpartscenter.net,0
sony.co.id,0
tcslroxx.com,1
hetvcizwaypqwheemefqgmuwyp.com,1
1lv1inf4joyq2i2b3wg1x30w94.tk,1
osma-aufzuege.de,0
zonakz.net,0
dijitalbilisim.com,0
dreamraise.ru,1
vidads.gr,0
ahplakppyiipghndfhtxi.info,1
trendmicro-shop.net,0
saketos.co.uk,0
azzule.com,0
dreamthirteen.net,1
memberships.video,0
cerved.com,0
channoine.com,0
priyankabullion.com,0
spineservices.nhs.uk,0
jsztmould.com,0
brickmania.com,0
bonjourdrink.co,0
spendgreen.net,1
citylab.com,0
suamaychieu.biz,0
jxrfwoihewnhpuo.org,1
speedau.xyz,0
cetait.es,0
alittleparfait.com,0
zazdorovie.net,0
livedealer.org,0
arivecompe.org,1
elderberry-emblic.com,0
dyldatpurwrs.com,1
1ttrd1n1ov6iqx1tsxr1ui0uvmb.com,1
lmv.hu,0
1ubs12s1g72hw61wjs1ns1uadv0s.net,1
ylgfoklx.ws,1
xd312rs7xlbzd1bjdlfd6k8.com,1
rgflodxmismwgcblqhyp.info,1
saylor.org,0
7z7z.casino,0
madeeasy.org,1
rehabcouncil.nic.in,0
1p6ykqrxfjybmh15on223se4r.ru,1
rhtewniodhvqfrm09r9na5iv.cc,1
up35187.com,0
pencarrie.com,0
kvgaxweyifeyvgwvcgqnjxceql.ru,1
tmsspnxojpjukhxplavos.biz,1
odrrdbrfxtid.com,1
1q70fzc66yrcts1igrsqhmoaf.net,1
ttesydibkixyv.ws,1
sainethost.com,0
zp1wst1bqf41i1mmy33cnlq5o0.cc,1
nitnooosyrxmx.com,1
kir2kos.net,0
calmbaseinsider.nl,0
leapsportsacademy.in,0
gigaspeedtest.com,0
newlauncher.pro,0
albatross-travel-egypt.com,0
site24x7rum.com.au,0
techmsolution.com,0
vyvod-iz-zapoya-v-rostove-5.ru,0
jumpstate.xyz,1
babymonkey.se,0
mgi3y9dpe5tdt9szi5tgu615.ru,1
wgcgjyyhnbvcil.com,1
elklantern.com,0
campdoc.com,0
nichenarratives.co.uk,0
zygdj81rdfbsp1umohlg1oi322g.com,1
swissbeauty.in,0
13s8qjq13ujc101anbds71di8fav.info,1
xvlivecams.com,0
feltborn.org,1
embed.cx,0
ht.cn,0
4502.casino,0
ceydqz11xwgjy10q4t6s7j628h.com,1
wentcause.biz,1
nbdbapinqwtknzdmpnprduztkf.biz,1
fdrgeqtrsmfls.tk,1
policeauctionscanada.com,0
brightlightsfilm.com,0
landrover.fr,0
thldfvfsooarxbxg.com,1
cathayatech.com,0
nyaa.uk,0
wk4vlngao04y1k3pj321lfv9be.com,1
vinylor.cz,0
wrqabixrifqnr.info,1
luxday.de,0
mp3.pm,0
hillnews.cc,1
r32asaine0k101j0pjvwmt86.xyz,1
mymts.net,0
euroleague.net,0
akumamc.net,0
tqdxojprjvlfuusxskbyxsgm.tk,1
watchfood.net,1
eas.ci,0
indelible.org,0
ylfmmrhmypzlfqjvrtxczdesg.com,1
photodune.net,0
dezipos.com,0
wentbreak.ws,1
spt.co.uk,0
qitsiprwmrsirdqktgrun.net,1
cloudpage.biz,1
museudapessoa.org,0
cpicardgroup.com,0
1we21blukmk4mc2uzoj1mifwb.info,1
watchfell.net,1
zdvowobubiqrseitoncaxpbug.net,1
securepymt.net,0
hisense-usa.com,0
nmcxtkkyen.ws,1
ydhkyfrlwimb.biz,1
textmygov.com,0
zl2jbv15wo251nhnzc51bzak96.biz,1
rojadirectahd.vip,0
tsu.edu,0
waterdamagerestorationgarlandtx.services,0
visitnorway.nl,0
upthereds.co.uk,0
pinco103.win,0
form.gov.sg,0
cshoonwvkyeyvq.com,1
it-skill-academy.jp,0
106xz7o1qcuh2eo6h4emh63t8.com,1
doosan.com,0
ekplus8.co,0
vd21modts.com,0
1ryomccw4env1byk99q19pz3vk.info,1
mj.gov.tl,0
190dr8a13r42bz12bx14ad9d3g0.cc,1
targetads.io,0
geko.pl,0
sgibmfwsjnkrorhqgdxhijzxok.ru,1
hpc-uk.org,0
jyyyr5jgr1dq14a8rk8fqnesk.com,1
7rtv.buzz,0
dusyiyhrf4p51mxnp2028m3dl.com,1
norex.fi,0
frontcompe.info,1
zpsgrkqcyjfdyobeulzhaduqwlbl.ru,1
kasumigaura.lg.jp,0
6etruz1fk7mfa1jsicll10ql7jw.org,1
gothd.click,0
7lzd2u1hkk5251nxk4ru1oooi23.com,1
19hjnnh2m3rm1z0v08j2cjr2v.cc,1
xialab8dt3x816psze71hayix0.com,1
chain.kitchen,0
ez1gts1ob89z613p58qt1gmgneu.ws,1
cacfpmanager.com,0
tagmango.com,0
animetsu.bz,0
linguaramastaff.com,0
learnin.tw,0
headgold.net,1
freecram.com,0
shshengchao.com,0
tempest9.com,0
rhlclmjsaqsglc.biz,1
kanela.ch,0
readid.com,0
gladhigh.tk,1
eropolis.hu,0
warrencountyny.gov,0
hs5p9b11feko2tusr47161wsvb.net,1
aysn9p1jqzaur179atuj6s5e0p.com,1
arcblsyenqiobjn.com,1
qfhcwvebvlkl.org,1
m611w4js23rj1bw3bwm1r3ngog.ws,1
4ha3pl5bmg237c9zd2t9hfhk.com,1
esmark.dk,0
1924z851uwkm0q16xhv31owgwyn.com,1
thiscause.com,1
1958adk9lox8m1pyogj61x5bg1d.com,1
lwbhmmrlmpxfqg.net,1
hyperguard.network,0
plenti.com.au,0
nossasaopaulo.org.br,0
linktr.ee,0
begcokatxrrb.com,1
1h8tg8i1o7szkn6vsfs9ng2zow.com,1
innnet.ru,0
n6k5ri14usqw7sfwt4nwvynob.info,1
coejuyaexfbtieb.ru,1
jjpuxtmbetpkix.biz,1
launchaco.com,0
77bd2.com,0
triedlight.org,1
casesuch.net,1
cvnhdmqeubejs.com,1
spotonfence.com,0
153oyoqt4y41n1863zkk47dfpb.ws,1
eaxkzofyhhetkcuonxmfhhvsca.ws,1
ncyupfmqrcevpup.net,1
tvwiki27.net,0
nederland.fm,0
1lbxzbpa1mh0013mar7u16ca35i.ws,1
themorningcontext.com,0
srx3381.click,0
uni-sys.co.kr,0
ckegalewhtntdkfvmsx.ru,1
chukou1.com,0
taschenkaufhaus.de,0
dmv-furniture.com,0
fraenkische.com,0
yccultcpmimvvjjhak.xyz,1
krossovkivsem.online,0
ptxgqwirhudqkbqccuduaqlivu.ru,1
haagsma.ca,0
yardfirst.net,1
crrdbcuqnqmlsds.com,1
letmein.com.br,0
signrise.cc,1
hdhrrewfppvvyse.com,1
asqdqgwyhjqc.info,1
liberation.com,0
coinad.in,0
todaytonightadelaide.com.au,0
bellevuecollege.edu,0
unvtjbd.org,1
moon7fills.shop,0
usa7proves.shop,0
visitfish.ru,1
lookdont.ws,1
smartway2book.com,0
ca61projects.xyz,0
btwkpfwjplfqei.net,1
spotscene.com,1
snsrkbxklldrvs.net,1
gjw0ssnxn5181ks6ago7c16uj.com,1
germanpod101.com,0
stardewvalleywiki.com,0
